delay_prob,success_rate,avg_steps,avg_env_return
0.0,0.7291666666666666,5.0,0.3143750000000001
0.2,0.7083333333333334,4.979166666666667,0.3070833333333335
0.4,0.6875,4.6875,0.29666666666666686
0.6,0.7083333333333334,5.0,0.3016666666666668
