update,kernel,num_steps,num_events,num_assignments,avg_group_return,positive_credit_frac,credit_mass_on_causal_steps,policy_loss,entropy
1,recency,278,286,1492,-3.0175,0.03597122302158273,0.8903840019146143,-0.0036575308424890234,2.5549333842891273
2,recency,289,305,1549,-2.9625,0.04844290657439446,0.8773943236674635,-0.05089811510451615,2.5426769619995837
